session_id,user_id,region,user_segment,device,variant,peak_hour,rainy_weather,basket_size,trip_distance_km,order_subtotal,delivery_fee,variable_cost,checkout_started,converted_order,cancelled_order,net_completed_order,gross_revenue,contribution_margin
PRC-01319,USR-0059,east,casual,android,control,0,0,4,3.33,47.86,4.11,2.68,1,0,0,0,8.61,8.61
PRC-01320,USR-0060,west,power_user,web,control,0,0,5,4.77,49.47,4.25,3.15,1,1,0,1,13.15,10.0
PRC-01321,USR-0061,north,price_sensitive,ios,control,1,1,1,5.22,20.09,5.44,3.25,1,0,0,0,3.62,3.62
PRC-01322,USR-0062,south,casual,android,control,1,0,2,6.43,25.0,4.93,3.41,1,1,0,1,9.43,6.02
PRC-01323,USR-0063,east,power_user,web,control,0,0,3,7.0,24.83,4.86,3.34,1,1,0,1,9.33,5.99
PRC-01324,USR-0064,west,price_sensitive,ios,treatment,0,0,4,2.01,30.71,2.98,2.39,1,1,0,1,8.51,6.12
PRC-01325,USR-0065,north,casual,android,treatment,0,0,5,3.1,31.8,4.07,2.78,1,0,0,0,5.72,5.72
PRC-01326,USR-0066,south,power_user,web,treatment,0,0,1,3.79,34.66,4.44,2.33,1,1,0,1,10.68,8.35
PRC-01327,USR-0067,east,price_sensitive,ios,control,1,0,2,4.85,37.99,4.55,3.07,1,1,1,0,6.84,6.84
PRC-01328,USR-0068,west,casual,android,control,1,0,3,5.45,40.11,4.84,3.35,1,0,0,0,7.22,7.22
PRC-01329,USR-0069,north,power_user,web,treatment,0,1,4,6.39,43.36,4.22,3.61,1,1,0,1,12.02,8.41
PRC-01330,USR-0070,south,price_sensitive,ios,control,0,0,5,6.34,45.36,4.23,3.49,1,1,0,1,12.39,8.9
PRC-01331,USR-0071,east,casual,android,treatment,0,0,1,1.55,50.68,3.2,1.84,1,1,0,1,12.32,10.48
PRC-01332,USR-0072,west,power_user,web,treatment,0,0,2,2.71,21.52,3.88,2.25,1,1,1,0,3.87,3.87
PRC-01333,USR-0073,north,price_sensitive,ios,treatment,1,0,3,3.13,25.09,4.26,2.84,1,1,0,1,8.78,5.94
PRC-01334,USR-0074,south,casual,android,control,1,0,4,4.27,28.08,4.62,3.24,1,0,0,0,5.05,5.05
PRC-01335,USR-0075,east,power_user,web,treatment,0,0,5,5.87,30.99,4.84,3.39,1,0,0,0,5.58,5.58
PRC-01336,USR-0076,west,price_sensitive,ios,treatment,0,0,1,5.67,30.83,4.29,2.75,1,0,0,0,5.55,5.55
PRC-01337,USR-0077,north,casual,android,control,0,1,2,6.75,34.82,4.74,3.38,1,0,0,0,6.27,6.27
PRC-01338,USR-0078,south,power_user,web,control,0,0,3,2.24,36.56,3.56,2.29,1,1,0,1,10.14,7.85
PRC-01339,USR-0079,east,price_sensitive,ios,control,1,0,4,3.25,39.49,5.01,3.02,1,0,0,0,7.11,7.11
PRC-01340,USR-0080,west,casual,android,treatment,1,0,5,3.35,45.3,4.57,3.19,1,1,0,1,12.72,9.53
PRC-01341,USR-0081,north,power_user,web,control,0,0,1,4.8,46.88,4.43,2.56,1,1,0,1,12.87,10.31
PRC-01342,USR-0082,south,price_sensitive,ios,control,0,0,2,5.15,49.13,4.54,2.78,1,0,0,0,8.84,8.84
PRC-01343,USR-0083,east,casual,android,control,0,0,3,5.98,19.94,4.9,3.12,1,0,0,0,3.59,3.59
PRC-01344,USR-0084,west,power_user,web,control,0,0,4,6.54,22.67,4.94,3.39,1,1,0,1,9.02,5.63
PRC-01345,USR-0085,north,price_sensitive,ios,treatment,1,1,5,2.62,26.8,3.9,3.28,1,0,0,0,4.82,4.82
PRC-01346,USR-0086,south,casual,android,control,1,0,1,2.83,27.99,4.47,2.47,1,0,0,0,5.04,5.04
PRC-01347,USR-0087,east,power_user,web,control,0,0,2,3.61,32.77,4.06,2.44,1,1,0,1,9.96,7.52
PRC-01348,USR-0088,west,price_sensitive,ios,control,0,0,3,4.12,34.84,3.94,2.71,1,0,0,0,6.27,6.27
PRC-01349,USR-0089,north,casual,android,control,0,0,4,5.71,36.69,4.48,3.21,1,0,0,0,6.6,6.6
PRC-01350,USR-0090,south,power_user,web,treatment,0,0,5,5.62,42.54,3.97,3.34,1,1,0,1,11.63,8.29
PRC-01351,USR-0091,east,price_sensitive,ios,control,1,0,1,6.66,43.35,5.57,3.32,1,0,0,0,7.8,7.8
PRC-01352,USR-0092,west,casual,android,control,1,0,2,2.7,47.57,5.02,2.59,1,0,0,0,8.56,8.56
PRC-01353,USR-0093,north,power_user,web,treatment,0,1,3,2.31,51.19,3.58,2.56,1,0,0,0,9.21,9.21
PRC-01354,USR-0094,south,price_sensitive,ios,treatment,0,0,4,3.59,20.41,3.61,2.74,1,0,0,0,3.67,3.67
PRC-01355,USR-0095,east,casual,android,control,0,0,5,4.81,23.69,3.99,3.16,1,1,0,1,8.25,5.09
PRC-01356,USR-0096,west,power_user,web,treatment,0,0,1,5.32,26.46,4.55,2.67,1,0,0,0,4.76,4.76
PRC-01357,USR-0097,north,price_sensitive,ios,treatment,1,0,2,6.45,29.31,4.53,3.42,1,1,0,1,9.81,6.39
PRC-01358,USR-0098,south,casual,android,treatment,1,0,3,6.84,31.33,5.62,3.65,1,1,0,1,11.26,7.61
PRC-01359,USR-0099,east,power_user,web,control,0,0,4,1.51,36.8,3.99,2.28,1,0,0,0,6.62,6.62
PRC-01360,USR-0100,west,price_sensitive,ios,control,0,0,5,3.12,37.87,3.91,2.79,1,0,0,0,6.82,6.82
PRC-01361,USR-0101,north,casual,android,treatment,0,1,1,3.13,40.44,4.16,2.44,1,0,0,0,7.28,7.28
PRC-01362,USR-0102,south,power_user,web,control,0,0,2,4.3,45.53,4.33,2.6,1,1,0,1,12.53,9.93
PRC-01363,USR-0103,east,price_sensitive,ios,treatment,1,0,3,4.95,48.53,4.33,3.24,1,0,0,0,8.74,8.74
PRC-01364,USR-0104,west,casual,android,control,1,0,4,6.18,48.38,5.16,3.66,1,0,0,0,8.71,8.71
PRC-01365,USR-0105,north,power_user,web,control,0,0,5,6.96,19.37,4.27,3.63,1,0,0,0,3.49,3.49
PRC-01366,USR-0106,south,price_sensitive,ios,control,0,0,1,1.58,22.55,4.14,1.85,1,1,0,1,8.2,6.35
PRC-01367,USR-0107,east,casual,android,treatment,0,0,2,2.37,25.04,3.78,2.17,1,1,0,1,8.29,6.12
PRC-01368,USR-0108,west,power_user,web,control,0,0,3,3.23,28.25,4.05,2.51,1,1,0,1,9.13,6.62
PRC-01369,USR-0109,north,price_sensitive,ios,treatment,1,1,4,4.06,33.63,4.01,3.44,1,1,0,1,10.06,6.62
PRC-01370,USR-0110,south,casual,android,control,1,0,5,5.83,35.61,5.22,3.73,1,1,0,1,11.63,7.9
PRC-01371,USR-0111,east,power_user,web,control,0,0,1,5.67,36.43,4.07,2.75,1,1,0,1,10.63,7.88
PRC-01372,USR-0112,west,price_sensitive,ios,treatment,0,0,2,7.36,42.49,4.18,3.27,1,0,0,0,7.65,7.65
PRC-01373,USR-0113,north,casual,android,treatment,0,0,3,2.56,43.21,3.76,2.36,1,0,0,0,7.78,7.78
PRC-01374,USR-0114,south,power_user,web,treatment,0,0,4,3.04,46.14,4.17,2.62,1,1,0,1,12.48,9.86
PRC-01375,USR-0115,east,price_sensitive,ios,treatment,1,0,5,3.65,50.57,4.57,3.25,1,1,0,1,13.67,10.42
PRC-01376,USR-0116,west,casual,android,control,1,0,1,4.19,22.31,5.18,2.77,1,1,0,1,9.2,6.43
PRC-01377,USR-0117,north,power_user,web,control,0,1,2,5.54,25.11,4.64,3.12,1,1,0,1,9.16,6.04
PRC-01378,USR-0118,south,price_sensitive,ios,treatment,0,0,3,6.69,26.73,3.71,3.27,1,1,0,1,8.52,5.25
PRC-01379,USR-0119,east,casual,android,control,0,0,4,6.6,29.28,4.63,3.4,1,1,0,1,9.9,6.5
PRC-01380,USR-0120,west,power_user,web,treatment,0,0,5,1.96,33.22,3.91,2.53,1,0,0,0,5.98,5.98
PRC-01381,USR-0121,north,price_sensitive,ios,control,1,0,1,2.44,33.54,4.9,2.39,1,1,0,1,10.94,8.55
PRC-01382,USR-0122,south,casual,android,control,1,0,2,3.76,36.64,4.53,2.83,1,0,0,0,6.6,6.6
PRC-01383,USR-0123,east,power_user,web,control,0,0,3,4.91,42.17,4.03,2.88,1,1,0,1,11.62,8.74
PRC-01384,USR-0124,west,price_sensitive,ios,control,0,0,4,5.17,44.07,3.99,3.09,1,0,0,0,7.93,7.93
PRC-01385,USR-0125,north,casual,android,treatment,0,1,5,5.93,45.64,4.15,3.65,1,1,0,1,12.37,8.72
PRC-01386,USR-0126,south,power_user,web,control,0,0,1,7.3,50.44,5.03,3.11,1,0,0,0,9.08,9.08
PRC-01387,USR-0127,east,price_sensitive,ios,treatment,1,0,2,1.97,22.14,3.72,2.43,1,1,1,0,3.99,3.99
PRC-01388,USR-0128,west,casual,android,treatment,1,0,3,3.41,24.58,4.84,2.9,1,1,0,1,9.26,6.36
PRC-01389,USR-0129,north,power_user,web,control,0,0,4,3.5,28.26,3.79,2.72,1,0,0,0,5.09,5.09
PRC-01390,USR-0130,south,price_sensitive,ios,control,0,0,5,4.86,30.79,4.61,3.17,1,1,0,1,10.15,6.98
PRC-01391,USR-0131,east,casual,android,control,0,0,1,5.09,30.98,4.41,2.62,1,1,0,1,9.99,7.37
PRC-01392,USR-0132,west,power_user,web,treatment,0,0,2,5.64,36.79,4.1,2.89,1,1,0,1,10.72,7.83
PRC-01393,USR-0133,north,price_sensitive,ios,control,1,1,3,6.77,37.51,5.27,3.89,1,1,0,1,12.02,8.13
PRC-01394,USR-0134,south,casual,android,treatment,1,0,4,1.58,40.59,4.37,2.65,1,1,0,1,11.68,9.03
PRC-01395,USR-0135,east,power_user,web,treatment,0,0,5,2.94,42.56,4.31,2.75,1,0,0,0,7.66,7.66
PRC-01396,USR-0136,west,price_sensitive,ios,control,0,0,1,3.82,48.46,4.56,2.34,1,0,0,0,8.72,8.72
PRC-01397,USR-0137,north,casual,android,treatment,0,0,2,4.73,51.4,4.04,2.69,1,0,0,0,9.25,9.25
PRC-01398,USR-0138,south,power_user,web,treatment,0,0,3,5.72,20.11,4.35,3.06,1,1,0,1,7.97,4.91
PRC-01399,USR-0139,east,price_sensitive,ios,treatment,1,0,4,6.27,23.24,4.43,3.68,1,0,0,0,4.18,4.18
PRC-01400,USR-0140,west,casual,android,treatment,1,0,5,7.04,25.61,5.96,4.0,1,1,0,1,10.57,6.57
PRC-01401,USR-0141,north,power_user,web,treatment,0,1,1,1.57,29.87,3.51,2.1,1,1,0,1,8.89,6.79
PRC-01402,USR-0142,south,price_sensitive,ios,control,0,0,2,3.41,30.73,4.14,2.4,1,0,0,0,5.53,5.53
PRC-01403,USR-0143,east,casual,android,treatment,0,0,3,3.43,34.65,4.09,2.55,1,0,0,0,6.24,6.24
PRC-01404,USR-0144,west,power_user,web,treatment,0,0,4,4.68,39.82,3.99,2.98,1,1,0,1,11.16,8.18
PRC-01405,USR-0145,north,price_sensitive,ios,control,1,0,5,5.35,40.15,5.42,3.63,1,0,0,0,7.23,7.23
PRC-01406,USR-0146,south,casual,android,control,1,0,1,6.36,44.61,5.33,3.25,1,1,0,1,13.36,10.11
PRC-01407,USR-0147,east,power_user,web,control,0,0,2,7.34,45.12,4.37,3.26,1,1,0,1,12.49,9.23
PRC-01408,USR-0148,west,price_sensitive,ios,control,0,0,3,1.61,48.71,3.81,2.15,1,0,0,0,8.77,8.77
PRC-01409,USR-0149,north,casual,android,treatment,0,1,4,2.39,19.83,3.97,2.73,1,1,0,1,7.54,4.81
PRC-01410,USR-0150,south,power_user,web,control,0,0,5,3.4,22.52,3.86,2.85,1,1,0,1,7.91,5.06
PRC-01411,USR-0151,east,price_sensitive,ios,control,1,0,1,4.0,27.53,5.24,2.73,1,1,0,1,10.2,7.47
PRC-01412,USR-0152,west,casual,android,control,1,0,2,5.58,29.47,5.33,3.23,1,0,0,0,5.3,5.3
PRC-01413,USR-0153,north,power_user,web,treatment,0,0,3,5.96,30.67,4.73,3.11,1,0,0,0,5.52,5.52
PRC-01414,USR-0154,south,price_sensitive,ios,treatment,0,0,4,6.48,35.58,4.26,3.38,1,1,0,1,10.66,7.28
PRC-01415,USR-0155,east,casual,android,control,0,0,5,2.23,37.71,3.46,2.59,1,1,0,1,10.25,7.66
PRC-01416,USR-0156,west,power_user,web,control,0,0,1,2.32,39.96,3.86,2.01,1,0,0,0,7.19,7.19
PRC-01417,USR-0157,north,price_sensitive,ios,control,1,1,2,4.23,45.44,5.27,3.18,1,1,0,1,13.45,10.27
PRC-01418,USR-0158,south,casual,android,treatment,1,0,3,4.39,47.16,4.72,3.12,1,0,0,0,8.49,8.49
PRC-01419,USR-0159,east,power_user,web,control,0,0,4,4.93,49.98,4.27,3.03,1,1,0,1,13.27,10.24
PRC-01420,USR-0160,west,price_sensitive,ios,treatment,0,0,5,6.09,20.78,4.16,3.44,1,0,0,0,3.74,3.74
PRC-01421,USR-0161,north,casual,android,treatment,0,0,1,7.18,25.14,4.4,3.08,1,1,0,1,8.93,5.85
PRC-01422,USR-0162,south,power_user,web,treatment,0,0,2,2.34,27.17,3.89,2.16,1,1,0,1,8.78,6.62
PRC-01423,USR-0163,east,price_sensitive,ios,treatment,1,0,3,3.02,28.59,4.49,2.81,1,0,0,0,5.15,5.15
PRC-01424,USR-0164,west,casual,android,control,1,0,4,3.87,33.3,5.16,3.15,1,1,0,1,11.15,8.0
PRC-01425,USR-0165,north,power_user,web,treatment,0,1,5,4.13,35.31,4.01,3.26,1,0,0,0,6.36,6.36
PRC-01426,USR-0166,south,price_sensitive,ios,control,0,0,1,5.86,37.46,4.64,2.79,1,1,0,1,11.38,8.59
PRC-01427,USR-0167,east,casual,android,control,0,0,2,6.37,42.37,4.22,3.05,1,0,0,0,7.63,7.63
PRC-01428,USR-0168,west,power_user,web,treatment,0,0,3,6.47,43.41,4.73,3.22,1,0,0,0,7.81,7.81
PRC-01429,USR-0169,north,price_sensitive,ios,control,1,0,4,2.68,46.18,4.86,2.89,1,1,1,0,8.31,8.31
PRC-01430,USR-0170,south,casual,android,treatment,1,0,5,3.09,49.84,5.11,3.13,1,1,0,1,14.08,10.95
PRC-01431,USR-0171,east,power_user,web,treatment,0,0,1,3.32,19.69,4.34,2.23,1,1,0,1,7.88,5.65
PRC-01432,USR-0172,west,price_sensitive,ios,control,0,0,2,4.12,22.11,4.41,2.56,1,1,0,1,8.39,5.83
PRC-01433,USR-0173,north,casual,android,control,0,1,3,5.45,26.99,4.75,3.25,1,1,0,1,9.61,6.36
PRC-01434,USR-0174,south,power_user,web,control,0,0,4,5.91,28.67,4.58,3.25,1,1,0,1,9.74,6.49
PRC-01435,USR-0175,east,price_sensitive,ios,control,1,0,5,7.2,30.81,4.94,4.03,1,0,0,0,5.55,5.55
PRC-01436,USR-0176,west,casual,android,treatment,1,0,1,2.13,33.84,4.28,2.32,1,0,0,0,6.09,6.09
PRC-01437,USR-0177,north,power_user,web,treatment,0,0,2,3.42,39.06,3.93,2.4,1,1,0,1,10.96,8.56
PRC-01438,USR-0178,south,price_sensitive,ios,control,0,0,3,4.3,42.42,4.5,2.75,1,0,0,0,7.64,7.64
PRC-01439,USR-0179,east,casual,android,treatment,0,0,4,3.97,43.52,3.93,2.82,1,1,0,1,11.76,8.94
PRC-01440,USR-0180,west,power_user,web,control,0,0,5,5.57,47.54,4.79,3.33,1,1,0,1,13.35,10.02
PRC-01441,USR-0181,north,price_sensitive,ios,treatment,1,1,1,6.34,48.98,4.96,3.49,1,1,0,1,13.78,10.29
PRC-01442,USR-0182,south,casual,android,treatment,1,0,2,6.8,20.66,5.28,3.5,1,0,0,0,3.72,3.72
PRC-01443,USR-0183,east,power_user,web,treatment,0,0,3,1.52,24.74,3.49,2.13,1,1,0,1,7.94,5.81
PRC-01444,USR-0184,west,price_sensitive,ios,control,0,0,4,3.03,26.36,3.9,2.62,1,0,0,0,4.74,4.74
PRC-01445,USR-0185,north,casual,android,control,0,0,5,4.22,29.2,4.59,3.03,1,0,0,0,5.26,5.26
PRC-01446,USR-0186,south,power_user,web,treatment,0,0,1,4.78,33.77,4.01,2.55,1,1,0,1,10.09,7.54
PRC-01447,USR-0187,east,price_sensitive,ios,treatment,1,0,2,5.73,35.5,4.58,3.26,1,1,0,1,10.97,7.71
PRC-01448,USR-0188,west,casual,android,control,1,0,3,6.16,38.76,5.54,3.51,1,1,0,1,12.52,9.01
PRC-01449,USR-0189,north,power_user,web,control,0,1,4,6.59,41.62,4.37,3.65,1,0,0,0,7.49,7.49
PRC-01450,USR-0190,south,price_sensitive,ios,treatment,0,0,5,2.02,42.51,3.45,2.54,1,1,0,1,11.1,8.56
PRC-01451,USR-0191,east,casual,android,treatment,0,0,1,2.56,47.78,3.58,2.06,1,1,0,1,12.18,10.12
PRC-01452,USR-0192,west,power_user,web,control,0,0,2,3.74,48.48,4.32,2.47,1,1,0,1,13.05,10.58
PRC-01453,USR-0193,north,price_sensitive,ios,treatment,1,0,3,4.82,22.26,4.5,3.21,1,0,0,0,4.01,4.01
PRC-01454,USR-0194,south,casual,android,control,1,0,4,5.58,24.41,4.99,3.53,1,0,0,0,4.39,4.39
PRC-01455,USR-0195,east,power_user,web,treatment,0,0,5,6.47,27.8,4.26,3.52,1,1,0,1,9.26,5.74
PRC-01456,USR-0196,west,price_sensitive,ios,control,0,0,1,7.42,30.29,5.0,3.13,1,1,0,1,10.45,7.32
PRC-01457,USR-0197,north,casual,android,treatment,0,1,2,2.19,33.94,3.29,2.38,1,1,0,1,9.4,7.02
PRC-01458,USR-0198,south,power_user,web,treatment,0,0,3,2.68,36.93,3.7,2.39,1,0,0,0,6.65,6.65
PRC-01459,USR-0199,east,price_sensitive,ios,treatment,1,0,4,3.82,38.22,3.98,3.14,1,1,0,1,10.86,7.72
PRC-01460,USR-0200,west,casual,android,control,1,0,5,5.03,39.81,5.3,3.56,1,1,0,1,12.47,8.91
PRC-01461,USR-0201,north,power_user,web,treatment,0,0,1,5.5,42.71,4.6,2.71,1,0,0,0,7.69,7.69
PRC-01462,USR-0202,south,price_sensitive,ios,treatment,0,0,2,6.69,46.18,3.76,3.12,1,0,0,0,8.31,8.31
PRC-01463,USR-0203,east,casual,android,treatment,0,0,3,7.29,49.67,4.65,3.4,1,0,0,0,8.94,8.94
PRC-01464,USR-0204,west,power_user,web,control,0,0,4,1.9,22.43,4.08,2.37,1,1,0,1,8.12,5.75
PRC-01465,USR-0205,north,price_sensitive,ios,treatment,1,1,5,2.36,24.35,4.29,3.22,1,1,0,1,8.67,5.45
PRC-01466,USR-0206,south,casual,android,control,1,0,1,3.89,28.25,5.1,2.71,1,0,0,0,5.08,5.08
PRC-01467,USR-0207,east,power_user,web,treatment,0,0,2,4.71,28.88,4.63,2.69,1,0,0,0,5.2,5.2
PRC-01468,USR-0208,west,price_sensitive,ios,control,0,0,3,5.04,32.45,4.52,2.91,1,1,0,1,10.36,7.45
PRC-01469,USR-0209,north,casual,android,control,0,0,4,6.4,33.96,4.66,3.36,1,0,0,0,6.11,6.11
PRC-01470,USR-0210,south,power_user,web,treatment,0,0,5,6.85,38.88,4.27,3.61,1,1,0,1,11.27,7.66
PRC-01471,USR-0211,east,price_sensitive,ios,control,1,0,1,1.76,39.81,4.63,2.24,1,0,0,0,7.17,7.17
PRC-01472,USR-0212,west,casual,android,control,1,0,2,2.99,44.74,4.79,2.66,1,0,0,0,8.05,8.05
PRC-01473,USR-0213,north,power_user,web,control,0,1,3,3.61,48.43,4.4,2.84,1,0,0,0,8.72,8.72
PRC-01474,USR-0214,south,price_sensitive,ios,control,0,0,4,4.12,51.41,3.78,2.86,1,0,0,0,9.25,9.25
PRC-01475,USR-0215,east,casual,android,treatment,0,0,5,5.86,21.08,4.51,3.39,1,1,1,0,3.79,3.79
PRC-01476,USR-0216,west,power_user,web,control,0,0,1,6.33,23.61,4.99,2.89,1,0,0,0,4.25,4.25
PRC-01477,USR-0217,north,price_sensitive,ios,control,1,0,2,7.25,27.22,5.54,3.6,1,0,0,0,4.9,4.9
PRC-01478,USR-0218,south,casual,android,treatment,1,0,3,1.83,29.98,4.81,2.55,1,1,0,1,10.21,7.66
PRC-01479,USR-0219,east,power_user,web,control,0,0,4,3.1,32.31,4.01,2.63,1,1,0,1,9.83,7.2
PRC-01480,USR-0220,west,price_sensitive,ios,treatment,0,0,5,3.99,34.46,3.87,2.98,1,1,0,1,10.07,7.09
PRC-01481,USR-0221,north,casual,android,treatment,0,1,1,4.59,37.92,3.81,2.76,1,1,0,1,10.64,7.88
PRC-01482,USR-0222,south,power_user,web,treatment,0,0,2,5.68,39.95,3.93,2.9,1,1,0,1,11.12,8.22
PRC-01483,USR-0223,east,price_sensitive,ios,treatment,1,0,3,6.12,43.91,4.72,3.5,1,0,0,0,7.9,7.9
PRC-01484,USR-0224,west,casual,android,treatment,1,0,4,7.2,45.53,6.06,3.88,1,0,0,0,8.2,8.2
PRC-01485,USR-0225,north,power_user,web,control,0,0,5,1.72,50.1,3.8,2.48,1,0,0,0,9.02,9.02
PRC-01486,USR-0226,south,price_sensitive,ios,control,0,0,1,2.55,19.45,3.59,2.06,1,0,0,0,3.5,3.5
PRC-01487,USR-0227,east,casual,android,treatment,0,0,2,4.28,22.02,4.12,2.59,1,1,0,1,8.08,5.49
PRC-01488,USR-0228,west,power_user,web,control,0,0,3,3.9,28.11,3.96,2.66,1,0,0,0,5.06,5.06
PRC-01489,USR-0229,north,price_sensitive,ios,treatment,1,1,4,5.49,30.44,4.48,3.76,1,0,0,0,5.48,5.48
PRC-01490,USR-0230,south,casual,android,treatment,1,0,5,6.68,32.43,5.41,3.92,1,0,0,0,5.84,5.84
PRC-01491,USR-0231,east,power_user,web,control,0,0,1,7.28,33.85,4.51,3.1,1,1,0,1,10.6,7.5
PRC-01492,USR-0232,west,price_sensitive,ios,treatment,0,0,2,2.22,39.75,3.03,2.14,1,1,0,1,10.18,8.04
PRC-01493,USR-0233,north,casual,android,treatment,0,0,3,2.61,39.56,3.7,2.37,1,0,0,0,7.12,7.12
PRC-01494,USR-0234,south,power_user,web,control,0,0,4,3.41,42.49,3.99,2.7,1,0,0,0,7.65,7.65
PRC-01495,USR-0235,east,price_sensitive,ios,treatment,1,0,5,4.78,45.35,4.85,3.5,1,0,0,0,8.16,8.16
PRC-01496,USR-0236,west,casual,android,control,1,0,1,5.49,49.3,5.37,3.06,1,0,0,0,8.87,8.87
PRC-01497,USR-0237,north,power_user,web,control,0,1,2,6.69,19.54,4.58,3.37,1,1,0,1,8.1,4.73
PRC-01498,USR-0238,south,price_sensitive,ios,control,0,0,3,6.43,22.34,4.64,3.21,1,1,0,1,8.66,5.45
PRC-01499,USR-0239,east,casual,android,control,0,0,4,1.83,25.97,4.1,2.35,1,1,1,0,4.67,4.67
PRC-01500,USR-0240,west,power_user,web,control,0,0,5,2.75,31.09,3.58,2.71,1,0,0,0,5.6,5.6
